eventdate,timestamp_local,actividad,http_4xx,http_5xx,sum_downloadTime,avg_downloadTime,is_anomaly,anomaly_type
2025-01-02,2025-01-02 08:00:00,637,8,0,166285,261.04,0,
2025-01-02,2025-01-02 08:05:00,699,11,0,162035,231.81,0,
2025-01-02,2025-01-02 08:10:00,606,6,0,155140,256.01,0,
2025-01-02,2025-01-02 08:15:00,602,6,0,176256,292.78,0,
2025-01-02,2025-01-02 08:20:00,585,4,0,134846,230.51,0,
2025-01-02,2025-01-02 08:25:00,745,11,0,187346,251.47,0,
2025-01-02,2025-01-02 08:30:00,801,10,0,226400,282.65,0,
2025-01-02,2025-01-02 08:35:00,694,6,0,178373,257.02,0,
2025-01-02,2025-01-02 08:40:00,798,4,0,209195,262.15,0,
2025-01-02,2025-01-02 08:45:00,794,7,0,200658,252.72,0,
2025-01-02,2025-01-02 08:50:00,830,10,0,223376,269.13,0,
2025-01-02,2025-01-02 08:55:00,831,8,0,237779,286.14,0,
2025-01-02,2025-01-02 09:00:00,698,8,0,169545,242.9,0,
2025-01-02,2025-01-02 09:05:00,707,3,0,219779,310.86,0,
2025-01-02,2025-01-02 09:10:00,916,12,0,184087,200.97,0,
2025-01-02,2025-01-02 09:15:00,807,8,0,220592,273.35,0,
2025-01-02,2025-01-02 09:20:00,726,14,0,183812,253.18,0,
2025-01-02,2025-01-02 09:25:00,794,7,0,174970,220.37,0,
2025-01-02,2025-01-02 09:30:00,1086,16,0,254837,234.66,0,
2025-01-02,2025-01-02 09:35:00,781,6,0,172660,221.08,0,
2025-01-02,2025-01-02 09:40:00,869,9,0,178225,205.09,0,
2025-01-02,2025-01-02 09:45:00,895,9,0,249037,278.25,0,
2025-01-02,2025-01-02 09:50:00,1020,4,0,237059,232.41,0,
2025-01-02,2025-01-02 09:55:00,915,8,0,199856,218.42,0,
2025-01-02,2025-01-02 10:00:00,808,6,0,207730,257.09,0,
2025-01-02,2025-01-02 10:05:00,974,11,0,222530,228.47,0,
2025-01-02,2025-01-02 10:10:00,1018,19,0,272838,268.01,0,
2025-01-02,2025-01-02 10:15:00,847,11,0,257898,304.48,0,
2025-01-02,2025-01-02 10:20:00,881,10,0,219748,249.43,0,
2025-01-02,2025-01-02 10:25:00,840,14,0,210407,250.48,0,
2025-01-02,2025-01-02 10:30:00,949,15,0,245413,258.6,0,
2025-01-02,2025-01-02 10:35:00,795,5,0,190403,239.5,0,
2025-01-02,2025-01-02 10:40:00,968,7,0,241149,249.12,0,
2025-01-02,2025-01-02 10:45:00,1021,10,0,296759,290.66,0,
2025-01-02,2025-01-02 10:50:00,1244,27,0,279755,224.88,0,
2025-01-02,2025-01-02 10:55:00,1023,9,0,217107,212.23,0,
2025-01-02,2025-01-02 11:00:00,1005,8,0,250633,249.39,0,
2025-01-02,2025-01-02 11:05:00,972,8,0,297454,306.02,0,
2025-01-02,2025-01-02 11:10:00,1022,8,0,179398,175.54,0,
2025-01-02,2025-01-02 11:15:00,973,8,0,249662,256.59,0,
2025-01-02,2025-01-02 11:20:00,1169,16,0,251784,215.38,0,
2025-01-02,2025-01-02 11:25:00,1212,12,0,347852,287.01,0,
2025-01-02,2025-01-02 11:30:00,1072,16,0,359391,335.25,0,
2025-01-02,2025-01-02 11:35:00,972,8,0,244113,251.15,0,
2025-01-02,2025-01-02 11:40:00,1363,20,0,281353,206.42,0,
2025-01-02,2025-01-02 11:45:00,1109,7,0,253789,228.84,0,
2025-01-02,2025-01-02 11:50:00,820,10,0,201980,246.32,0,
2025-01-02,2025-01-02 11:55:00,859,7,0,223502,260.19,0,
2025-01-02,2025-01-02 12:00:00,1176,13,0,258777,220.05,0,
2025-01-02,2025-01-02 12:05:00,1115,21,0,250681,224.83,0,
2025-01-02,2025-01-02 12:10:00,804,5,279,218220,271.42,1,burst_5xx
2025-01-02,2025-01-02 12:15:00,959,20,0,331216,345.38,0,
2025-01-02,2025-01-02 12:20:00,892,10,0,227718,255.29,0,
2025-01-02,2025-01-02 12:25:00,1035,7,0,299659,289.53,0,
2025-01-02,2025-01-02 12:30:00,918,6,0,265008,288.68,0,
2025-01-02,2025-01-02 12:35:00,879,12,0,264215,300.59,0,
2025-01-02,2025-01-02 12:40:00,1294,19,0,307055,237.29,0,
2025-01-02,2025-01-02 12:45:00,1175,7,0,367305,312.6,0,
2025-01-02,2025-01-02 12:50:00,725,3,0,224610,309.81,0,
2025-01-02,2025-01-02 12:55:00,988,11,0,306921,310.65,0,
2025-01-02,2025-01-02 13:00:00,955,16,0,231665,242.58,0,
2025-01-02,2025-01-02 13:05:00,1018,15,0,323082,317.37,0,
2025-01-02,2025-01-02 13:10:00,958,11,0,277696,289.87,0,
2025-01-02,2025-01-02 13:15:00,924,9,0,278338,301.23,0,
2025-01-02,2025-01-02 13:20:00,966,10,0,286502,296.59,0,
2025-01-02,2025-01-02 13:25:00,779,10,0,183797,235.94,0,
2025-01-02,2025-01-02 13:30:00,750,14,0,129882,173.18,0,
2025-01-02,2025-01-02 13:35:00,674,5,0,210458,312.25,0,
2025-01-02,2025-01-02 13:40:00,739,10,0,177121,239.68,0,
2025-01-02,2025-01-02 13:45:00,755,13,0,144423,191.29,0,
2025-01-02,2025-01-02 13:50:00,811,10,0,191639,236.3,0,
2025-01-02,2025-01-02 13:55:00,988,16,0,197424,199.82,0,
2025-01-02,2025-01-02 14:00:00,830,7,0,231002,278.32,0,
2025-01-02,2025-01-02 14:05:00,824,18,0,212517,257.91,0,
2025-01-02,2025-01-02 14:10:00,854,3,0,219233,256.71,0,
2025-01-02,2025-01-02 14:15:00,924,10,0,281096,304.22,0,
2025-01-02,2025-01-02 14:20:00,1117,17,0,220421,197.33,0,
2025-01-02,2025-01-02 14:25:00,957,5,0,199025,207.97,0,
2025-01-02,2025-01-02 14:30:00,969,12,0,294413,303.83,0,
2025-01-02,2025-01-02 14:35:00,665,6,0,184457,277.38,0,
2025-01-02,2025-01-02 14:40:00,848,9,0,208118,245.42,0,
2025-01-02,2025-01-02 14:45:00,800,8,0,268881,336.1,0,
2025-01-02,2025-01-02 14:50:00,898,10,0,253833,282.66,0,
2025-01-02,2025-01-02 14:55:00,953,18,0,194804,204.41,0,
2025-01-02,2025-01-02 15:00:00,744,13,0,173447,233.13,0,
2025-01-02,2025-01-02 15:05:00,736,3,0,190796,259.23,0,
2025-01-02,2025-01-02 15:10:00,661,12,0,158309,239.5,0,
2025-01-02,2025-01-02 15:15:00,731,6,0,166219,227.39,0,
2025-01-02,2025-01-02 15:20:00,854,11,0,156936,183.77,0,
2025-01-02,2025-01-02 15:25:00,787,6,0,237907,302.3,0,
2025-01-02,2025-01-02 15:30:00,847,11,0,214964,253.79,0,
2025-01-02,2025-01-02 15:35:00,749,11,0,188208,251.28,0,
2025-01-02,2025-01-02 15:40:00,852,5,0,190332,223.39,0,
2025-01-02,2025-01-02 15:45:00,796,12,0,202382,254.25,0,
2025-01-02,2025-01-02 15:50:00,834,8,0,237089,284.28,0,
2025-01-02,2025-01-02 15:55:00,950,7,0,274818,289.28,0,
2025-01-02,2025-01-02 16:00:00,774,6,0,210298,271.7,0,
2025-01-02,2025-01-02 16:05:00,706,4,0,162571,230.27,0,
2025-01-02,2025-01-02 16:10:00,733,11,0,167479,228.48,0,
2025-01-02,2025-01-02 16:15:00,900,11,0,208663,231.85,0,
2025-01-02,2025-01-02 16:20:00,800,9,0,157574,196.97,0,
2025-01-02,2025-01-02 16:25:00,805,8,0,229138,284.64,0,
2025-01-02,2025-01-02 16:30:00,788,7,0,236817,300.53,0,
2025-01-02,2025-01-02 16:35:00,750,9,0,210289,280.39,0,
2025-01-02,2025-01-02 16:40:00,826,15,0,160173,193.91,0,
2025-01-02,2025-01-02 16:45:00,877,8,0,181069,206.46,0,
2025-01-02,2025-01-02 16:50:00,640,4,0,136675,213.55,0,
2025-01-02,2025-01-02 16:55:00,784,8,0,232654,296.75,0,
2025-01-02,2025-01-02 17:00:00,701,10,0,167810,239.39,0,
2025-01-02,2025-01-02 17:05:00,650,4,0,190891,293.68,0,
2025-01-02,2025-01-02 17:10:00,666,5,0,205713,308.88,0,
2025-01-02,2025-01-02 17:15:00,798,10,0,219317,274.83,0,
2025-01-02,2025-01-02 17:20:00,729,8,0,165915,227.59,0,
2025-01-02,2025-01-02 17:25:00,792,10,0,193376,244.16,0,
2025-01-02,2025-01-02 17:30:00,713,11,0,176151,247.06,0,
2025-01-02,2025-01-02 17:35:00,700,9,0,139740,199.63,0,
2025-01-02,2025-01-02 17:40:00,752,9,0,208446,277.19,0,
2025-01-02,2025-01-02 17:45:00,631,10,0,136937,217.02,0,
2025-01-02,2025-01-02 17:50:00,675,6,0,138196,204.73,0,
2025-01-02,2025-01-02 17:55:00,692,7,0,178496,257.94,0,
2025-01-02,2025-01-02 18:00:00,490,5,0,134208,273.89,0,
2025-01-02,2025-01-02 18:05:00,629,4,0,171568,272.76,0,
2025-01-02,2025-01-02 18:10:00,510,7,0,132843,260.48,0,
2025-01-02,2025-01-02 18:15:00,544,6,0,150590,276.82,0,
2025-01-02,2025-01-02 18:20:00,482,5,0,117849,244.5,0,
2025-01-02,2025-01-02 18:25:00,585,5,0,124871,213.45,0,
2025-01-02,2025-01-02 18:30:00,718,13,0,206516,287.63,0,
2025-01-02,2025-01-02 18:35:00,441,1,0,80739,183.08,0,
2025-01-02,2025-01-02 18:40:00,618,6,0,152725,247.13,0,
2025-01-02,2025-01-02 18:45:00,449,5,0,95995,213.8,0,
2025-01-02,2025-01-02 18:50:00,465,8,0,131020,281.76,0,
2025-01-02,2025-01-02 18:55:00,467,5,0,122850,263.06,0,
2025-01-02,2025-01-02 19:00:00,473,6,0,98575,208.4,0,
2025-01-02,2025-01-02 19:05:00,477,4,0,128315,269.0,0,
2025-01-02,2025-01-02 19:10:00,415,1,0,77694,187.21,0,
2025-01-02,2025-01-02 19:15:00,486,10,0,108897,224.07,0,
2025-01-02,2025-01-02 19:20:00,450,4,0,137072,304.6,0,
2025-01-02,2025-01-02 19:25:00,385,2,0,100986,262.3,0,
2025-01-02,2025-01-02 19:30:00,353,1,0,110747,313.73,0,
2025-01-02,2025-01-02 19:35:00,358,4,0,109047,304.6,0,
2025-01-02,2025-01-02 19:40:00,382,6,0,84460,221.1,0,
2025-01-02,2025-01-02 19:45:00,366,6,0,94703,258.75,0,
2025-01-02,2025-01-02 19:50:00,252,1,0,67507,267.88,0,
2025-01-02,2025-01-02 19:55:00,291,1,0,80731,277.43,0,
2025-01-02,2025-01-02 20:00:00,353,4,0,81360,230.48,0,
2025-01-02,2025-01-02 20:05:00,318,1,0,82621,259.81,0,
2025-01-02,2025-01-02 20:10:00,278,5,0,67545,242.97,0,
2025-01-02,2025-01-02 20:15:00,336,3,0,89852,267.42,0,
2025-01-02,2025-01-02 20:20:00,314,4,0,58961,187.77,0,
2025-01-02,2025-01-02 20:25:00,270,8,0,59750,221.3,0,
2025-01-02,2025-01-02 20:30:00,289,3,0,62242,215.37,0,
2025-01-02,2025-01-02 20:35:00,237,1,0,49446,208.63,0,
2025-01-02,2025-01-02 20:40:00,247,6,0,61631,249.52,0,
2025-01-02,2025-01-02 20:45:00,265,3,0,62909,237.39,0,
2025-01-02,2025-01-02 20:50:00,239,2,0,61307,256.51,0,
2025-01-02,2025-01-02 20:55:00,182,1,0,44589,244.99,0,
2025-01-02,2025-01-02 21:00:00,204,0,0,46161,226.28,0,
2025-01-02,2025-01-02 21:05:00,174,1,0,39182,225.18,0,
2025-01-02,2025-01-02 21:10:00,223,3,0,47337,212.27,0,
2025-01-02,2025-01-02 21:15:00,171,3,0,47792,279.49,0,
2025-01-02,2025-01-02 21:20:00,126,0,0,32643,259.07,0,
2025-01-02,2025-01-02 21:25:00,176,2,0,50857,288.96,0,
2025-01-02,2025-01-02 21:30:00,141,0,0,36003,255.34,0,
2025-01-02,2025-01-02 21:35:00,180,3,0,37260,207.0,0,
2025-01-02,2025-01-02 21:40:00,139,1,0,38318,275.67,0,
2025-01-02,2025-01-02 21:45:00,156,4,0,44054,282.4,0,
2025-01-02,2025-01-02 21:50:00,131,0,0,30054,229.42,0,
2025-01-02,2025-01-02 21:55:00,108,2,0,26253,243.08,0,
2025-01-02,2025-01-02 22:00:00,107,1,0,27719,259.06,0,
2025-01-02,2025-01-02 22:05:00,104,2,0,29329,282.01,0,
2025-01-02,2025-01-02 22:10:00,99,1,0,25013,252.66,0,
2025-01-02,2025-01-02 22:15:00,113,0,0,23700,209.73,0,
2025-01-02,2025-01-02 22:20:00,67,1,0,15030,224.33,0,
2025-01-02,2025-01-02 22:25:00,120,1,0,28453,237.11,0,
2025-01-02,2025-01-02 22:30:00,92,5,0,16839,183.03,0,
2025-01-02,2025-01-02 22:35:00,84,3,0,21669,257.96,0,
2025-01-02,2025-01-02 22:40:00,98,1,0,22706,231.69,0,
2025-01-02,2025-01-02 22:45:00,85,1,0,20919,246.11,0,
2025-01-02,2025-01-02 22:50:00,77,0,0,16304,211.74,0,
2025-01-02,2025-01-02 22:55:00,79,0,0,18767,237.56,0,
2025-01-02,2025-01-02 23:00:00,69,0,0,19395,281.09,0,
2025-01-02,2025-01-02 23:05:00,84,0,0,21137,251.63,0,
2025-01-02,2025-01-02 23:10:00,59,1,0,15781,267.47,0,
2025-01-02,2025-01-02 23:15:00,58,0,0,13798,237.9,0,
2025-01-02,2025-01-02 23:20:00,85,3,0,20132,236.85,0,
2025-01-02,2025-01-02 23:25:00,61,0,0,13544,222.03,0,
2025-01-02,2025-01-02 23:30:00,82,2,0,19393,236.5,0,
2025-01-02,2025-01-02 23:35:00,49,1,0,9991,203.9,0,
2025-01-02,2025-01-02 23:40:00,52,2,0,12623,242.75,0,
2025-01-02,2025-01-02 23:45:00,73,0,0,17625,241.44,0,
2025-01-02,2025-01-02 23:50:00,53,0,0,16067,303.15,0,
2025-01-02,2025-01-02 23:55:00,55,0,0,8576,155.93,0,
2025-01-03,2025-01-03 00:00:00,72,0,0,19543,271.43,0,
2025-01-03,2025-01-03 00:05:00,27,0,0,6497,240.63,0,
2025-01-03,2025-01-03 00:10:00,19,2,0,4304,226.53,0,
2025-01-03,2025-01-03 00:15:00,53,0,0,12318,232.42,0,
2025-01-03,2025-01-03 00:20:00,43,0,0,12293,285.88,0,
2025-01-03,2025-01-03 00:25:00,34,0,0,7447,219.03,0,
2025-01-03,2025-01-03 00:30:00,74,2,0,21495,290.47,0,
2025-01-03,2025-01-03 00:35:00,46,1,0,9171,199.37,0,
2025-01-03,2025-01-03 00:40:00,61,2,0,12979,212.77,0,
2025-01-03,2025-01-03 00:45:00,44,0,0,10715,243.52,0,
2025-01-03,2025-01-03 00:50:00,48,1,0,12068,251.42,0,
2025-01-03,2025-01-03 00:55:00,46,1,0,12458,270.83,0,
2025-01-03,2025-01-03 01:00:00,77,2,0,18214,236.55,0,
2025-01-03,2025-01-03 01:05:00,55,1,0,12881,234.2,0,
2025-01-03,2025-01-03 01:10:00,51,1,0,13488,264.47,0,
2025-01-03,2025-01-03 01:15:00,71,1,0,13213,186.1,0,
2025-01-03,2025-01-03 01:20:00,44,0,0,11027,250.61,0,
2025-01-03,2025-01-03 01:25:00,44,1,0,12312,279.82,0,
2025-01-03,2025-01-03 01:30:00,46,0,0,12415,269.89,0,
2025-01-03,2025-01-03 01:35:00,67,0,0,18685,278.88,0,
2025-01-03,2025-01-03 01:40:00,51,0,0,12607,247.2,0,
2025-01-03,2025-01-03 01:45:00,64,1,0,16771,262.05,0,
2025-01-03,2025-01-03 01:50:00,62,0,0,12920,208.39,0,
2025-01-03,2025-01-03 01:55:00,45,2,0,7827,173.93,0,
2025-01-03,2025-01-03 02:00:00,58,0,0,12606,217.34,0,
2025-01-03,2025-01-03 02:05:00,58,0,0,15794,272.31,0,
2025-01-03,2025-01-03 02:10:00,71,0,0,14269,200.97,0,
2025-01-03,2025-01-03 02:15:00,37,0,0,8000,216.22,0,
2025-01-03,2025-01-03 02:20:00,62,3,0,12866,207.52,0,
2025-01-03,2025-01-03 02:25:00,89,0,0,18029,202.57,0,
2025-01-03,2025-01-03 02:30:00,43,0,0,10643,247.51,0,
2025-01-03,2025-01-03 02:35:00,82,0,0,22581,275.38,0,
2025-01-03,2025-01-03 02:40:00,63,0,0,12944,205.46,0,
2025-01-03,2025-01-03 02:45:00,51,1,0,14416,282.67,0,
2025-01-03,2025-01-03 02:50:00,80,1,0,21160,264.5,0,
2025-01-03,2025-01-03 02:55:00,62,0,0,15094,243.45,0,
2025-01-03,2025-01-03 03:00:00,54,2,0,13042,241.52,0,
2025-01-03,2025-01-03 03:05:00,73,1,0,19198,262.99,0,
2025-01-03,2025-01-03 03:10:00,50,1,0,10990,219.8,0,
2025-01-03,2025-01-03 03:15:00,72,0,0,15426,214.25,0,
2025-01-03,2025-01-03 03:20:00,67,1,0,16490,246.12,0,
2025-01-03,2025-01-03 03:25:00,68,2,0,19443,285.93,0,
2025-01-03,2025-01-03 03:30:00,99,3,0,18356,185.41,0,
2025-01-03,2025-01-03 03:35:00,91,0,0,23868,262.29,0,
2025-01-03,2025-01-03 03:40:00,82,3,0,20197,246.3,0,
2025-01-03,2025-01-03 03:45:00,89,0,0,18103,203.4,0,
2025-01-03,2025-01-03 03:50:00,100,1,0,25433,254.33,0,
2025-01-03,2025-01-03 03:55:00,97,0,0,29671,305.89,0,
2025-01-03,2025-01-03 04:00:00,110,1,0,18784,170.76,0,
2025-01-03,2025-01-03 04:05:00,94,2,0,23388,248.81,0,
2025-01-03,2025-01-03 04:10:00,92,0,0,24291,264.03,0,
2025-01-03,2025-01-03 04:15:00,144,1,0,30774,213.71,0,
2025-01-03,2025-01-03 04:20:00,161,2,0,37806,234.82,0,
2025-01-03,2025-01-03 04:25:00,142,0,0,36684,258.34,0,
2025-01-03,2025-01-03 04:30:00,118,0,0,22244,188.51,0,
2025-01-03,2025-01-03 04:35:00,120,3,0,25915,215.96,0,
2025-01-03,2025-01-03 04:40:00,159,1,0,37089,233.26,0,
2025-01-03,2025-01-03 04:45:00,152,1,0,27344,179.89,0,
2025-01-03,2025-01-03 04:50:00,160,3,0,43471,271.69,0,
2025-01-03,2025-01-03 04:55:00,138,1,0,37169,269.34,0,
2025-01-03,2025-01-03 05:00:00,180,3,0,33648,186.93,0,
2025-01-03,2025-01-03 05:05:00,171,1,0,36426,213.02,0,
2025-01-03,2025-01-03 05:10:00,190,0,0,54348,286.04,0,
2025-01-03,2025-01-03 05:15:00,167,0,0,34936,209.2,0,
2025-01-03,2025-01-03 05:20:00,235,4,0,57450,244.47,0,
2025-01-03,2025-01-03 05:25:00,152,0,0,32546,214.12,0,
2025-01-03,2025-01-03 05:30:00,220,2,0,57973,263.51,0,
2025-01-03,2025-01-03 05:35:00,226,1,0,52927,234.19,0,
2025-01-03,2025-01-03 05:40:00,225,0,0,47333,210.37,0,
2025-01-03,2025-01-03 05:45:00,241,6,0,47880,198.67,0,
2025-01-03,2025-01-03 05:50:00,239,1,0,60873,254.7,0,
2025-01-03,2025-01-03 05:55:00,299,1,0,66709,223.11,0,
2025-01-03,2025-01-03 06:00:00,232,2,0,72852,314.02,0,
2025-01-03,2025-01-03 06:05:00,375,4,0,61618,164.31,0,
2025-01-03,2025-01-03 06:10:00,299,3,0,88106,294.67,0,
2025-01-03,2025-01-03 06:15:00,309,3,0,68078,220.32,0,
2025-01-03,2025-01-03 06:20:00,335,4,0,73532,219.5,0,
2025-01-03,2025-01-03 06:25:00,353,2,0,94635,268.09,0,
2025-01-03,2025-01-03 06:30:00,319,2,0,80382,251.98,0,
2025-01-03,2025-01-03 06:35:00,294,3,0,80553,273.99,0,
2025-01-03,2025-01-03 06:40:00,319,4,0,87035,272.84,0,
2025-01-03,2025-01-03 06:45:00,372,7,0,76638,206.02,0,
2025-01-03,2025-01-03 06:50:00,323,3,0,53493,165.61,0,
2025-01-03,2025-01-03 06:55:00,448,3,0,142234,317.49,0,
2025-01-03,2025-01-03 07:00:00,424,8,0,108900,256.84,0,
2025-01-03,2025-01-03 07:05:00,412,2,0,87400,212.14,0,
2025-01-03,2025-01-03 07:10:00,338,2,0,106662,315.57,0,
2025-01-03,2025-01-03 07:15:00,587,5,0,162434,276.72,0,
2025-01-03,2025-01-03 07:20:00,510,4,0,126242,247.53,0,
2025-01-03,2025-01-03 07:25:00,490,3,0,136867,279.32,0,
2025-01-03,2025-01-03 07:30:00,514,7,0,112609,219.08,0,
2025-01-03,2025-01-03 07:35:00,544,9,0,114778,210.99,0,
2025-01-03,2025-01-03 07:40:00,531,5,0,129895,244.62,0,
2025-01-03,2025-01-03 07:45:00,496,6,0,111811,225.43,0,
2025-01-03,2025-01-03 07:50:00,550,4,0,119711,217.66,0,
2025-01-03,2025-01-03 07:55:00,624,9,0,179230,287.23,0,
2025-01-03,2025-01-03 08:00:00,572,10,0,179593,313.97,0,
2025-01-03,2025-01-03 08:05:00,641,10,0,162548,253.59,0,
2025-01-03,2025-01-03 08:10:00,706,6,0,175564,248.67,0,
2025-01-03,2025-01-03 08:15:00,580,9,0,151833,261.78,0,
2025-01-03,2025-01-03 08:20:00,808,12,0,248903,308.05,0,
2025-01-03,2025-01-03 08:25:00,691,9,0,166713,241.26,0,
2025-01-03,2025-01-03 08:30:00,537,5,0,138310,257.56,0,
2025-01-03,2025-01-03 08:35:00,684,5,0,153008,223.7,0,
2025-01-03,2025-01-03 08:40:00,592,3,0,135916,229.59,0,
2025-01-03,2025-01-03 08:45:00,711,15,0,152465,214.44,0,
2025-01-03,2025-01-03 08:50:00,726,9,0,216371,298.03,0,
2025-01-03,2025-01-03 08:55:00,729,2,0,205559,281.97,0,
2025-01-03,2025-01-03 09:00:00,831,8,0,191007,229.85,0,
2025-01-03,2025-01-03 09:05:00,857,4,0,187875,219.22,0,
2025-01-03,2025-01-03 09:10:00,961,16,0,268685,279.59,0,
2025-01-03,2025-01-03 09:15:00,908,7,0,241239,265.68,0,
2025-01-03,2025-01-03 09:20:00,1079,19,0,317463,294.22,0,
2025-01-03,2025-01-03 09:25:00,1027,10,0,270654,263.54,0,
2025-01-03,2025-01-03 09:30:00,745,5,0,194844,261.54,0,
2025-01-03,2025-01-03 09:35:00,837,6,0,209536,250.34,0,
2025-01-03,2025-01-03 09:40:00,1042,16,0,222902,213.92,0,
2025-01-03,2025-01-03 09:45:00,920,7,0,233988,254.33,0,
2025-01-03,2025-01-03 09:50:00,997,14,0,271809,272.63,0,
2025-01-03,2025-01-03 09:55:00,950,9,0,296745,312.36,0,
2025-01-03,2025-01-03 10:00:00,1013,14,0,200115,197.55,0,
2025-01-03,2025-01-03 10:05:00,1018,8,0,249110,244.71,0,
2025-01-03,2025-01-03 10:10:00,843,13,0,226416,268.58,0,
2025-01-03,2025-01-03 10:15:00,928,17,0,215156,231.85,0,
2025-01-03,2025-01-03 10:20:00,1000,15,0,263259,263.26,0,
2025-01-03,2025-01-03 10:25:00,830,9,0,173443,208.97,0,
2025-01-03,2025-01-03 10:30:00,830,10,0,220221,265.33,0,
2025-01-03,2025-01-03 10:35:00,906,11,0,216990,239.5,0,
2025-01-03,2025-01-03 10:40:00,840,14,0,231669,275.8,0,
2025-01-03,2025-01-03 10:45:00,890,13,0,294136,330.49,0,
2025-01-03,2025-01-03 10:50:00,889,11,0,236452,265.98,0,
2025-01-03,2025-01-03 10:55:00,948,14,0,236078,249.03,0,
2025-01-03,2025-01-03 11:00:00,940,11,0,248991,264.88,0,
2025-01-03,2025-01-03 11:05:00,1049,9,0,321590,306.57,0,
2025-01-03,2025-01-03 11:10:00,965,9,0,250272,259.35,0,
2025-01-03,2025-01-03 11:15:00,1193,11,0,292769,245.41,0,
2025-01-03,2025-01-03 11:20:00,1060,10,0,289558,273.17,0,
2025-01-03,2025-01-03 11:25:00,1111,5,0,256457,230.83,0,
2025-01-03,2025-01-03 11:30:00,1059,11,0,233453,220.45,0,
2025-01-03,2025-01-03 11:35:00,847,12,0,244736,288.94,0,
2025-01-03,2025-01-03 11:40:00,947,14,0,239781,253.2,0,
2025-01-03,2025-01-03 11:45:00,963,6,0,310270,322.19,0,
2025-01-03,2025-01-03 11:50:00,1032,5,0,266626,258.36,0,
2025-01-03,2025-01-03 11:55:00,1056,10,0,345279,326.97,0,
2025-01-03,2025-01-03 12:00:00,1109,14,0,264295,238.32,0,
2025-01-03,2025-01-03 12:05:00,929,15,0,242655,261.2,0,
2025-01-03,2025-01-03 12:10:00,991,15,0,277221,279.74,0,
2025-01-03,2025-01-03 12:15:00,871,11,0,222979,256.0,0,
2025-01-03,2025-01-03 12:20:00,1163,16,0,239477,205.91,0,
2025-01-03,2025-01-03 12:25:00,860,20,0,181124,210.61,0,
2025-01-03,2025-01-03 12:30:00,852,6,0,267547,314.02,0,
2025-01-03,2025-01-03 12:35:00,1256,12,0,349446,278.22,0,
2025-01-03,2025-01-03 12:40:00,1052,13,0,264443,251.37,0,
2025-01-03,2025-01-03 12:45:00,869,12,0,248528,285.99,0,
2025-01-03,2025-01-03 12:50:00,1055,10,0,281304,266.64,0,
2025-01-03,2025-01-03 12:55:00,952,11,0,220540,231.66,0,
2025-01-03,2025-01-03 13:00:00,945,5,0,237121,250.92,0,
2025-01-03,2025-01-03 13:05:00,758,2,0,177869,234.66,0,
2025-01-03,2025-01-03 13:10:00,837,17,0,232625,277.93,0,
2025-01-03,2025-01-03 13:15:00,934,13,0,202695,217.02,0,
2025-01-03,2025-01-03 13:20:00,806,8,0,181683,225.41,0,
2025-01-03,2025-01-03 13:25:00,989,13,0,238759,241.41,0,
2025-01-03,2025-01-03 13:30:00,948,11,0,243748,257.12,0,
2025-01-03,2025-01-03 13:35:00,997,8,0,305313,306.23,0,
2025-01-03,2025-01-03 13:40:00,871,10,0,208002,238.81,0,
2025-01-03,2025-01-03 13:45:00,903,11,0,208184,230.55,0,
2025-01-03,2025-01-03 13:50:00,814,10,0,165146,202.88,0,
2025-01-03,2025-01-03 13:55:00,841,9,0,249244,296.37,0,
2025-01-03,2025-01-03 14:00:00,987,10,0,268413,271.95,0,
2025-01-03,2025-01-03 14:05:00,993,10,0,242059,243.77,0,
2025-01-03,2025-01-03 14:10:00,893,14,0,233720,261.72,0,
2025-01-03,2025-01-03 14:15:00,721,10,0,180823,250.79,0,
2025-01-03,2025-01-03 14:20:00,848,10,0,207279,244.43,0,
2025-01-03,2025-01-03 14:25:00,844,7,0,188435,223.26,0,
2025-01-03,2025-01-03 14:30:00,926,6,0,247969,267.79,0,
2025-01-03,2025-01-03 14:35:00,803,14,0,164142,204.41,0,
2025-01-03,2025-01-03 14:40:00,670,9,0,161812,241.51,0,
2025-01-03,2025-01-03 14:45:00,871,10,0,180675,207.43,0,
2025-01-03,2025-01-03 14:50:00,639,12,0,137197,214.71,0,
2025-01-03,2025-01-03 14:55:00,767,6,0,209519,273.17,0,
2025-01-03,2025-01-03 15:00:00,811,9,0,206339,254.43,0,
2025-01-03,2025-01-03 15:05:00,876,10,0,227437,259.63,0,
2025-01-03,2025-01-03 15:10:00,662,5,0,173563,262.18,0,
2025-01-03,2025-01-03 15:15:00,808,14,0,195761,242.28,0,
2025-01-03,2025-01-03 15:20:00,868,7,0,201628,232.29,0,
2025-01-03,2025-01-03 15:25:00,889,8,0,243163,273.52,0,
2025-01-03,2025-01-03 15:30:00,725,7,0,184694,254.75,0,
2025-01-03,2025-01-03 15:35:00,878,7,0,256072,291.65,0,
2025-01-03,2025-01-03 15:40:00,2735,6,0,632761,231.36,1,spike_actividad
2025-01-03,2025-01-03 15:45:00,884,8,0,233567,264.22,0,
2025-01-03,2025-01-03 15:50:00,942,5,0,184653,196.02,0,
2025-01-03,2025-01-03 15:55:00,789,10,0,169286,214.56,0,
2025-01-03,2025-01-03 16:00:00,809,7,0,210428,260.11,0,
