eventdate,timestamp_local,actividad,http_4xx,http_5xx,sum_downloadTime,avg_downloadTime
2025-01-02,2025-01-02 11:05:00,131,6,0,29769,227.24
2025-01-02,2025-01-02 11:10:00,133,5,0,34619,260.29
2025-01-02,2025-01-02 11:15:00,139,3,0,36036,259.25
2025-01-02,2025-01-02 11:20:00,111,5,0,25709,231.61
2025-01-02,2025-01-02 11:25:00,112,3,0,31535,281.56
2025-01-02,2025-01-02 11:30:00,110,3,0,21168,192.44
2025-01-02,2025-01-02 11:35:00,122,3,0,29950,245.49
2025-01-02,2025-01-02 11:40:00,113,3,0,24228,214.41
2025-01-02,2025-01-02 11:45:00,129,9,0,23261,180.32
2025-01-02,2025-01-02 11:50:00,130,8,0,39928,307.14
2025-01-02,2025-01-02 11:55:00,122,4,0,36452,298.79
2025-01-02,2025-01-02 12:00:00,111,3,0,27974,252.02
2025-01-02,2025-01-02 12:05:00,109,4,0,28705,263.35
2025-01-02,2025-01-02 12:10:00,111,3,0,29531,266.05
2025-01-02,2025-01-02 12:15:00,132,5,0,37867,286.87
2025-01-02,2025-01-02 12:20:00,113,6,0,32223,285.16
2025-01-02,2025-01-02 12:25:00,112,5,0,26772,239.04
2025-01-02,2025-01-02 12:30:00,99,4,0,23057,232.9
2025-01-02,2025-01-02 12:35:00,128,5,0,33265,259.88
2025-01-02,2025-01-02 12:40:00,116,4,0,34339,296.03
2025-01-02,2025-01-02 12:45:00,116,4,0,29479,254.13
2025-01-02,2025-01-02 12:50:00,131,7,0,36193,276.28
2025-01-02,2025-01-02 12:55:00,120,5,0,35303,294.19
2025-01-02,2025-01-02 13:00:00,145,3,0,36620,252.55
2025-01-02,2025-01-02 13:05:00,116,7,0,18587,160.23
2025-01-02,2025-01-02 13:10:00,115,7,0,26924,234.12
2025-01-02,2025-01-02 13:15:00,123,4,0,26850,218.29
2025-01-02,2025-01-02 13:20:00,128,4,0,34087,266.3
2025-01-02,2025-01-02 13:25:00,136,4,0,34815,255.99
2025-01-02,2025-01-02 13:30:00,135,5,0,35464,262.7
2025-01-02,2025-01-02 13:35:00,107,7,0,33431,312.44
2025-01-02,2025-01-02 13:40:00,99,4,0,27966,282.48
2025-01-02,2025-01-02 13:45:00,135,5,0,31841,235.86
2025-01-02,2025-01-02 13:50:00,123,6,0,31990,260.08
2025-01-02,2025-01-02 13:55:00,120,5,0,37047,308.73
2025-01-02,2025-01-02 14:00:00,126,4,0,33108,262.76
2025-01-02,2025-01-02 14:05:00,118,4,0,33739,285.92
2025-01-02,2025-01-02 14:10:00,118,2,0,24137,204.55
2025-01-02,2025-01-02 14:15:00,121,10,0,31417,259.64
2025-01-02,2025-01-02 14:20:00,129,7,0,41347,320.52
2025-01-02,2025-01-02 14:25:00,114,2,0,19385,170.04
2025-01-02,2025-01-02 14:30:00,116,8,0,33463,288.47
2025-01-02,2025-01-02 14:35:00,108,4,0,30525,282.64
2025-01-02,2025-01-02 14:40:00,116,3,0,32650,281.47
2025-01-02,2025-01-02 14:45:00,106,3,0,31765,299.67
2025-01-02,2025-01-02 14:50:00,115,2,0,28120,244.52
2025-01-02,2025-01-02 14:55:00,126,4,0,31617,250.93
2025-01-02,2025-01-02 15:00:00,123,4,0,28569,232.27
2025-01-02,2025-01-02 15:05:00,106,3,0,28583,269.65
2025-01-02,2025-01-02 15:10:00,96,2,0,21007,218.82
2025-01-02,2025-01-02 15:15:00,114,4,0,22919,201.04
2025-01-02,2025-01-02 15:20:00,108,2,0,23934,221.61
2025-01-02,2025-01-02 15:25:00,116,5,0,31117,268.25
2025-01-02,2025-01-02 15:30:00,122,6,0,32715,268.16
2025-01-02,2025-01-02 15:35:00,112,5,0,31748,283.46
2025-01-02,2025-01-02 15:40:00,122,5,0,32928,269.9
2025-01-02,2025-01-02 15:45:00,100,1,0,22826,228.26
2025-01-02,2025-01-02 15:50:00,113,7,0,30721,271.87
2025-01-02,2025-01-02 15:55:00,98,2,0,21449,218.87
2025-01-02,2025-01-02 16:00:00,108,2,0,26322,243.72
2025-01-02,2025-01-02 16:05:00,103,2,0,27399,266.01
2025-01-02,2025-01-02 16:10:00,101,4,0,30166,298.67
2025-01-02,2025-01-02 16:15:00,102,3,0,31472,308.55
2025-01-02,2025-01-02 16:20:00,89,8,0,19896,223.55
2025-01-02,2025-01-02 16:25:00,105,1,0,24005,228.62
2025-01-02,2025-01-02 16:30:00,94,3,0,24152,256.94
2025-01-02,2025-01-02 16:35:00,83,3,0,22360,269.4
2025-01-02,2025-01-02 16:40:00,92,0,0,24679,268.25
2025-01-02,2025-01-02 16:45:00,79,3,0,26308,333.01
2025-01-02,2025-01-02 16:50:00,89,6,0,19026,213.78
2025-01-02,2025-01-02 16:55:00,90,3,0,19595,217.72
2025-01-02,2025-01-02 17:00:00,94,6,0,22203,236.2
2025-01-02,2025-01-02 17:05:00,94,3,0,18596,197.83
2025-01-02,2025-01-02 17:10:00,92,1,0,26259,285.42
2025-01-02,2025-01-02 17:15:00,81,1,0,25788,318.37
2025-01-02,2025-01-02 17:20:00,93,6,0,19437,209.0
2025-01-02,2025-01-02 17:25:00,92,2,0,22588,245.52
2025-01-02,2025-01-02 17:30:00,66,3,0,12030,182.27
2025-01-02,2025-01-02 17:35:00,101,4,0,21678,214.63
2025-01-02,2025-01-02 17:40:00,83,5,0,16281,196.16
2025-01-02,2025-01-02 17:45:00,86,3,0,18001,209.31
2025-01-02,2025-01-02 17:50:00,101,5,0,26783,265.18
2025-01-02,2025-01-02 17:55:00,71,4,0,16198,228.14
2025-01-02,2025-01-02 18:00:00,79,4,0,24426,309.19
2025-01-02,2025-01-02 18:05:00,83,2,0,17297,208.4
2025-01-02,2025-01-02 18:10:00,85,2,0,22362,263.08
2025-01-02,2025-01-02 18:15:00,76,4,0,13223,173.99
2025-01-02,2025-01-02 18:20:00,59,1,0,12510,212.03
2025-01-02,2025-01-02 18:25:00,54,2,0,15978,295.89
2025-01-02,2025-01-02 18:30:00,80,6,0,20124,251.55
2025-01-02,2025-01-02 18:35:00,72,3,0,19246,267.31
2025-01-02,2025-01-02 18:40:00,75,2,0,17877,238.36
2025-01-02,2025-01-02 18:45:00,59,0,0,14017,237.58
2025-01-02,2025-01-02 18:50:00,66,2,0,19859,300.89
2025-01-02,2025-01-02 18:55:00,75,1,0,23020,306.93
2025-01-02,2025-01-02 19:00:00,44,2,0,10355,235.34
2025-01-02,2025-01-02 19:05:00,48,0,0,13183,274.65
2025-01-02,2025-01-02 19:10:00,61,4,0,13804,226.3
2025-01-02,2025-01-02 19:15:00,63,2,0,15943,253.06
2025-01-02,2025-01-02 19:20:00,51,4,0,13700,268.63
2025-01-02,2025-01-02 19:25:00,59,1,0,16592,281.22
2025-01-02,2025-01-02 19:30:00,53,4,0,13763,259.68
2025-01-02,2025-01-02 19:35:00,48,2,0,11912,248.17
2025-01-02,2025-01-02 19:40:00,62,1,0,15034,242.48
2025-01-02,2025-01-02 19:45:00,54,2,0,11765,217.87
2025-01-02,2025-01-02 19:50:00,50,2,0,14553,291.06
2025-01-02,2025-01-02 19:55:00,51,2,0,10960,214.9
2025-01-02,2025-01-02 20:00:00,49,1,0,12177,248.51
2025-01-02,2025-01-02 20:05:00,55,2,0,13485,245.18
2025-01-02,2025-01-02 20:10:00,53,1,0,16128,304.3
2025-01-02,2025-01-02 20:15:00,47,0,0,9669,205.72
2025-01-02,2025-01-02 20:20:00,41,0,0,9152,223.22
2025-01-02,2025-01-02 20:25:00,47,3,0,11662,248.13
2025-01-02,2025-01-02 20:30:00,52,6,0,11701,225.02
2025-01-02,2025-01-02 20:35:00,38,2,0,8771,230.82
2025-01-02,2025-01-02 20:40:00,31,0,0,7102,229.1
2025-01-02,2025-01-02 20:45:00,39,0,0,8674,222.41
2025-01-02,2025-01-02 20:50:00,43,1,0,10611,246.77
2025-01-02,2025-01-02 20:55:00,40,4,0,11200,280.0
2025-01-02,2025-01-02 21:00:00,24,1,0,7477,311.54
2025-01-02,2025-01-02 21:05:00,32,1,0,8000,250.0
2025-01-02,2025-01-02 21:10:00,33,3,0,9434,285.88
2025-01-02,2025-01-02 21:15:00,37,1,0,10243,276.84
2025-01-02,2025-01-02 21:20:00,37,1,0,9912,267.89
2025-01-02,2025-01-02 21:25:00,43,3,0,9931,230.95
2025-01-02,2025-01-02 21:30:00,31,0,0,7478,241.23
2025-01-02,2025-01-02 21:35:00,29,1,0,6854,236.34
2025-01-02,2025-01-02 21:40:00,25,2,0,6370,254.8
2025-01-02,2025-01-02 21:45:00,23,2,0,7278,316.43
2025-01-02,2025-01-02 21:50:00,27,3,0,7075,262.04
2025-01-02,2025-01-02 21:55:00,34,0,0,7762,228.29
2025-01-02,2025-01-02 22:00:00,23,1,0,4976,216.35
2025-01-02,2025-01-02 22:05:00,34,0,0,8098,238.18
2025-01-02,2025-01-02 22:10:00,27,2,0,7737,286.56
2025-01-02,2025-01-02 22:15:00,24,1,0,6762,281.75
2025-01-02,2025-01-02 22:20:00,33,3,0,8110,245.76
2025-01-02,2025-01-02 22:25:00,30,0,0,7777,259.23
2025-01-02,2025-01-02 22:30:00,23,0,0,6449,280.39
2025-01-02,2025-01-02 22:35:00,24,0,0,5885,245.21
2025-01-02,2025-01-02 22:40:00,20,1,0,5840,292.0
2025-01-02,2025-01-02 22:45:00,18,1,0,4293,238.5
2025-01-02,2025-01-02 22:50:00,19,1,0,4748,249.89
2025-01-02,2025-01-02 22:55:00,30,0,0,7518,250.6
2025-01-02,2025-01-02 23:00:00,20,0,0,5287,264.35
2025-01-02,2025-01-02 23:05:00,16,0,0,4326,270.38
2025-01-02,2025-01-02 23:10:00,28,0,0,5962,212.93
2025-01-02,2025-01-02 23:15:00,21,0,0,4310,205.24
2025-01-02,2025-01-02 23:20:00,10,0,0,2327,232.7
2025-01-02,2025-01-02 23:25:00,18,1,0,5091,282.83
2025-01-02,2025-01-02 23:30:00,22,3,0,4560,207.27
2025-01-02,2025-01-02 23:35:00,22,1,0,5158,234.45
2025-01-02,2025-01-02 23:40:00,14,0,0,2754,196.71
2025-01-02,2025-01-02 23:45:00,16,2,0,4226,264.12
2025-01-02,2025-01-02 23:50:00,8,0,0,2111,263.88
2025-01-02,2025-01-02 23:55:00,10,0,0,2334,233.4
2025-01-03,2025-01-03 00:00:00,10,0,0,2307,230.7
2025-01-03,2025-01-03 00:05:00,8,1,0,1785,223.12
2025-01-03,2025-01-03 00:10:00,5,0,0,1229,245.8
2025-01-03,2025-01-03 00:15:00,6,1,0,1574,262.33
2025-01-03,2025-01-03 00:20:00,11,0,0,2848,258.91
2025-01-03,2025-01-03 00:25:00,13,0,0,2826,217.38
2025-01-03,2025-01-03 00:30:00,7,0,0,1542,220.29
2025-01-03,2025-01-03 00:35:00,14,0,0,4091,292.21
2025-01-03,2025-01-03 00:40:00,7,1,0,1672,238.86
2025-01-03,2025-01-03 00:45:00,12,0,0,2945,245.42
2025-01-03,2025-01-03 00:50:00,7,0,0,1748,249.71
2025-01-03,2025-01-03 00:55:00,7,1,0,1704,243.43
2025-01-03,2025-01-03 01:00:00,8,0,0,2372,296.5
2025-01-03,2025-01-03 01:05:00,8,1,0,2581,322.62
2025-01-03,2025-01-03 01:10:00,15,2,0,3058,203.87
2025-01-03,2025-01-03 01:15:00,12,1,0,2929,244.08
2025-01-03,2025-01-03 01:20:00,11,0,0,2570,233.64
2025-01-03,2025-01-03 01:25:00,12,0,0,3385,282.08
2025-01-03,2025-01-03 01:30:00,21,3,0,6303,300.14
2025-01-03,2025-01-03 01:35:00,13,0,0,2881,221.62
2025-01-03,2025-01-03 01:40:00,10,0,0,2803,280.3
2025-01-03,2025-01-03 01:45:00,14,3,0,3144,224.57
2025-01-03,2025-01-03 01:50:00,21,1,0,5084,242.1
2025-01-03,2025-01-03 01:55:00,17,1,0,4078,239.88
2025-01-03,2025-01-03 02:00:00,17,2,0,3958,232.82
2025-01-03,2025-01-03 02:05:00,22,0,0,5629,255.86
2025-01-03,2025-01-03 02:10:00,18,0,0,4961,275.61
2025-01-03,2025-01-03 02:15:00,22,1,0,5255,238.86
2025-01-03,2025-01-03 02:20:00,18,0,0,4449,247.17
2025-01-03,2025-01-03 02:25:00,18,1,0,4370,242.78
2025-01-03,2025-01-03 02:30:00,19,0,0,4540,238.95
2025-01-03,2025-01-03 02:35:00,19,1,0,4347,228.79
2025-01-03,2025-01-03 02:40:00,23,0,0,6691,290.91
2025-01-03,2025-01-03 02:45:00,19,0,0,5686,299.26
2025-01-03,2025-01-03 02:50:00,16,0,0,4925,307.81
2025-01-03,2025-01-03 02:55:00,20,1,0,4534,226.7
2025-01-03,2025-01-03 03:00:00,29,1,0,5440,187.59
2025-01-03,2025-01-03 03:05:00,30,2,0,7211,240.37
2025-01-03,2025-01-03 03:10:00,24,1,0,5484,228.5
2025-01-03,2025-01-03 03:15:00,23,0,0,5328,231.65
2025-01-03,2025-01-03 03:20:00,17,0,0,4851,285.35
2025-01-03,2025-01-03 03:25:00,20,0,0,4872,243.6
2025-01-03,2025-01-03 03:30:00,26,0,0,6284,241.69
2025-01-03,2025-01-03 03:35:00,18,4,0,4058,225.44
2025-01-03,2025-01-03 03:40:00,28,2,0,7734,276.21
2025-01-03,2025-01-03 03:45:00,28,0,0,6974,249.07
2025-01-03,2025-01-03 03:50:00,34,1,0,8393,246.85
2025-01-03,2025-01-03 03:55:00,30,3,0,7854,261.8
2025-01-03,2025-01-03 04:00:00,33,4,0,9006,272.91
2025-01-03,2025-01-03 04:05:00,26,2,0,7380,283.85
2025-01-03,2025-01-03 04:10:00,30,1,0,8070,269.0
2025-01-03,2025-01-03 04:15:00,30,0,0,6870,229.0
2025-01-03,2025-01-03 04:20:00,31,1,0,7558,243.81
2025-01-03,2025-01-03 04:25:00,39,4,0,10640,272.82
2025-01-03,2025-01-03 04:30:00,29,3,0,7134,246.0
2025-01-03,2025-01-03 04:35:00,32,2,0,8069,252.16
2025-01-03,2025-01-03 04:40:00,41,1,0,9417,229.68
2025-01-03,2025-01-03 04:45:00,41,3,0,8902,217.12
2025-01-03,2025-01-03 04:50:00,33,0,0,7647,231.73
2025-01-03,2025-01-03 04:55:00,39,0,0,9589,245.87
2025-01-03,2025-01-03 05:00:00,41,2,0,11567,282.12
2025-01-03,2025-01-03 05:05:00,39,4,0,11239,288.18
2025-01-03,2025-01-03 05:10:00,38,1,0,8626,227.0
2025-01-03,2025-01-03 05:15:00,42,1,0,10456,248.95
2025-01-03,2025-01-03 05:20:00,43,2,0,10191,237.0
2025-01-03,2025-01-03 05:25:00,36,1,0,9858,273.83
2025-01-03,2025-01-03 05:30:00,38,2,0,7983,210.08
2025-01-03,2025-01-03 05:35:00,55,2,0,13648,248.15
2025-01-03,2025-01-03 05:40:00,50,1,0,11781,235.62
2025-01-03,2025-01-03 05:45:00,46,1,0,11996,260.78
2025-01-03,2025-01-03 05:50:00,58,3,0,16410,282.93
2025-01-03,2025-01-03 05:55:00,49,2,0,9946,202.98
2025-01-03,2025-01-03 06:00:00,45,2,0,11917,264.82
2025-01-03,2025-01-03 06:05:00,46,0,0,7557,164.28
2025-01-03,2025-01-03 06:10:00,49,1,0,11778,240.37
2025-01-03,2025-01-03 06:15:00,48,3,0,12035,250.73
2025-01-03,2025-01-03 06:20:00,55,3,0,14153,257.33
2025-01-03,2025-01-03 06:25:00,60,4,0,12260,204.33
2025-01-03,2025-01-03 06:30:00,53,4,0,12041,227.19
2025-01-03,2025-01-03 06:35:00,58,0,0,13244,228.34
2025-01-03,2025-01-03 06:40:00,59,3,0,15164,257.02
2025-01-03,2025-01-03 06:45:00,65,1,0,18270,281.08
2025-01-03,2025-01-03 06:50:00,71,6,0,21907,308.55
2025-01-03,2025-01-03 06:55:00,57,0,0,14713,258.12
2025-01-03,2025-01-03 07:00:00,61,2,0,12831,210.34
2025-01-03,2025-01-03 07:05:00,58,2,0,10802,186.24
2025-01-03,2025-01-03 07:10:00,50,2,0,12291,245.82
2025-01-03,2025-01-03 07:15:00,60,1,0,17170,286.17
2025-01-03,2025-01-03 07:20:00,64,1,0,14568,227.62
2025-01-03,2025-01-03 07:25:00,67,2,0,15383,229.6
2025-01-03,2025-01-03 07:30:00,64,2,0,16195,253.05
2025-01-03,2025-01-03 07:35:00,68,1,0,17215,253.16
2025-01-03,2025-01-03 07:40:00,69,3,0,19180,277.97
2025-01-03,2025-01-03 07:45:00,78,4,0,22067,282.91
2025-01-03,2025-01-03 07:50:00,71,4,0,13560,190.99
2025-01-03,2025-01-03 07:55:00,67,2,0,16583,247.51
2025-01-03,2025-01-03 08:00:00,94,5,0,24280,258.3
2025-01-03,2025-01-03 08:05:00,83,1,0,23727,285.87
2025-01-03,2025-01-03 08:10:00,65,2,0,15273,234.97
2025-01-03,2025-01-03 08:15:00,68,3,0,17894,263.15
2025-01-03,2025-01-03 08:20:00,94,2,0,21786,231.77
2025-01-03,2025-01-03 08:25:00,77,4,0,18315,237.86
2025-01-03,2025-01-03 08:30:00,79,3,0,21559,272.9
2025-01-03,2025-01-03 08:35:00,90,5,0,23881,265.34
2025-01-03,2025-01-03 08:40:00,97,2,0,24833,256.01
2025-01-03,2025-01-03 08:45:00,83,2,0,22266,268.27
2025-01-03,2025-01-03 08:50:00,86,4,0,21764,253.07
2025-01-03,2025-01-03 08:55:00,103,2,0,24257,235.5
2025-01-03,2025-01-03 09:00:00,102,5,0,24849,243.62
2025-01-03,2025-01-03 09:05:00,89,3,0,25398,285.37
2025-01-03,2025-01-03 09:10:00,84,2,0,24195,288.04
2025-01-03,2025-01-03 09:15:00,90,2,0,23279,258.66
2025-01-03,2025-01-03 09:20:00,100,4,0,27551,275.51
2025-01-03,2025-01-03 09:25:00,88,6,0,23103,262.53
2025-01-03,2025-01-03 09:30:00,111,3,0,29483,265.61
2025-01-03,2025-01-03 09:35:00,89,3,0,20065,225.45
2025-01-03,2025-01-03 09:40:00,101,3,0,29696,294.02
2025-01-03,2025-01-03 09:45:00,96,4,0,25553,266.18
2025-01-03,2025-01-03 09:50:00,96,3,0,25895,269.74
2025-01-03,2025-01-03 09:55:00,110,2,0,27270,247.91
2025-01-03,2025-01-03 10:00:00,90,2,0,21182,235.36
2025-01-03,2025-01-03 10:05:00,111,4,0,31328,282.23
2025-01-03,2025-01-03 10:10:00,122,10,0,29698,243.43
2025-01-03,2025-01-03 10:15:00,112,7,0,30575,272.99
2025-01-03,2025-01-03 10:20:00,89,5,0,19564,219.82
2025-01-03,2025-01-03 10:25:00,121,4,0,31557,260.8
2025-01-03,2025-01-03 10:30:00,103,7,0,24184,234.8
2025-01-03,2025-01-03 10:35:00,96,3,0,21553,224.51
2025-01-03,2025-01-03 10:40:00,117,4,0,29985,256.28
2025-01-03,2025-01-03 10:45:00,133,7,0,29320,220.45
2025-01-03,2025-01-03 10:50:00,113,8,0,25763,227.99
2025-01-03,2025-01-03 10:55:00,123,7,0,28277,229.89
2025-01-03,2025-01-03 11:00:00,114,0,0,26948,236.39
2025-01-03,2025-01-03 11:05:00,124,6,0,37423,301.8
2025-01-03,2025-01-03 11:10:00,131,6,0,35949,274.42
2025-01-03,2025-01-03 11:15:00,128,5,0,32494,253.86
2025-01-03,2025-01-03 11:20:00,113,4,0,25162,222.67
2025-01-03,2025-01-03 11:25:00,129,6,0,40406,313.22
2025-01-03,2025-01-03 11:30:00,125,5,0,33848,270.78
2025-01-03,2025-01-03 11:35:00,124,2,0,35114,283.18
2025-01-03,2025-01-03 11:40:00,117,4,0,28959,247.51
2025-01-03,2025-01-03 11:45:00,116,5,0,29846,257.29
2025-01-03,2025-01-03 11:50:00,126,10,0,33352,264.7
2025-01-03,2025-01-03 11:55:00,112,4,0,29840,266.43
2025-01-03,2025-01-03 12:00:00,125,2,0,31391,251.13
2025-01-03,2025-01-03 12:05:00,144,3,0,34818,241.79
2025-01-03,2025-01-03 12:10:00,103,5,0,22399,217.47
2025-01-03,2025-01-03 12:15:00,153,7,0,39892,260.73
2025-01-03,2025-01-03 12:20:00,109,5,0,29162,267.54
2025-01-03,2025-01-03 12:25:00,109,4,0,26038,238.88
2025-01-03,2025-01-03 12:30:00,115,4,0,30464,264.9
2025-01-03,2025-01-03 12:35:00,133,10,0,29893,224.76
2025-01-03,2025-01-03 12:40:00,137,6,0,30613,223.45
2025-01-03,2025-01-03 12:45:00,124,2,0,29062,234.37
2025-01-03,2025-01-03 12:50:00,120,5,0,35139,292.82
2025-01-03,2025-01-03 12:55:00,120,2,0,28489,237.41
2025-01-03,2025-01-03 13:00:00,114,4,0,25606,224.61
2025-01-03,2025-01-03 13:05:00,145,6,0,36188,249.57
2025-01-03,2025-01-03 13:10:00,136,4,0,30709,225.8
2025-01-03,2025-01-03 13:15:00,122,6,0,30777,252.27
2025-01-03,2025-01-03 13:20:00,125,5,0,28709,229.67
2025-01-03,2025-01-03 13:25:00,137,4,0,35958,262.47
2025-01-03,2025-01-03 13:30:00,111,4,0,26240,236.4
2025-01-03,2025-01-03 13:35:00,118,3,0,27752,235.19
2025-01-03,2025-01-03 13:40:00,134,6,0,36043,268.98
2025-01-03,2025-01-03 13:45:00,113,6,0,26642,235.77
2025-01-03,2025-01-03 13:50:00,120,4,0,28588,238.23
2025-01-03,2025-01-03 13:55:00,119,4,0,26115,219.45
2025-01-03,2025-01-03 14:00:00,132,10,0,39590,299.92
2025-01-03,2025-01-03 14:05:00,131,4,0,33949,259.15
2025-01-03,2025-01-03 14:10:00,116,6,0,29010,250.09
2025-01-03,2025-01-03 14:15:00,115,4,0,32994,286.9
2025-01-03,2025-01-03 14:20:00,112,6,0,27342,244.12
2025-01-03,2025-01-03 14:25:00,107,5,0,30153,281.8
2025-01-03,2025-01-03 14:30:00,113,5,0,32924,291.36
2025-01-03,2025-01-03 14:35:00,115,7,0,29149,253.47
2025-01-03,2025-01-03 14:40:00,119,2,0,26616,223.66
2025-01-03,2025-01-03 14:45:00,94,5,0,16716,177.83
2025-01-03,2025-01-03 14:50:00,116,5,0,29198,251.71
2025-01-03,2025-01-03 14:55:00,123,5,0,31801,258.54
2025-01-03,2025-01-03 15:00:00,139,3,0,27132,195.19
2025-01-03,2025-01-03 15:05:00,103,6,0,28987,281.43
2025-01-03,2025-01-03 15:10:00,130,2,0,36075,277.5
2025-01-03,2025-01-03 15:15:00,121,6,0,37719,311.73
2025-01-03,2025-01-03 15:20:00,107,5,0,22843,213.49
2025-01-03,2025-01-03 15:25:00,112,3,0,24230,216.34
2025-01-03,2025-01-03 15:30:00,109,5,0,23393,214.61
2025-01-03,2025-01-03 15:35:00,133,9,0,32373,243.41
2025-01-03,2025-01-03 15:40:00,110,2,0,29123,264.75
2025-01-03,2025-01-03 15:45:00,108,6,0,27133,251.23
2025-01-03,2025-01-03 15:50:00,104,5,0,23606,226.98
2025-01-03,2025-01-03 15:55:00,126,9,0,31757,252.04
2025-01-03,2025-01-03 16:00:00,105,0,0,28282,269.35
2025-01-03,2025-01-03 16:05:00,101,4,0,25212,249.62
2025-01-03,2025-01-03 16:10:00,90,0,0,20743,230.48
2025-01-03,2025-01-03 16:15:00,85,0,0,22807,268.32
2025-01-03,2025-01-03 16:20:00,111,7,0,29347,264.39
2025-01-03,2025-01-03 16:25:00,91,2,1,24740,271.87
2025-01-03,2025-01-03 16:30:00,95,3,0,26025,273.95
2025-01-03,2025-01-03 16:35:00,112,6,0,24045,214.69
2025-01-03,2025-01-03 16:40:00,97,4,0,21684,223.55
2025-01-03,2025-01-03 16:45:00,119,3,0,34764,292.13
2025-01-03,2025-01-03 16:50:00,100,3,0,26380,263.8
2025-01-03,2025-01-03 16:55:00,86,4,0,22084,256.79
2025-01-03,2025-01-03 17:00:00,90,1,0,17512,194.58
2025-01-03,2025-01-03 17:05:00,88,2,0,20867,237.12
2025-01-03,2025-01-03 17:10:00,106,5,0,28804,271.74
2025-01-03,2025-01-03 17:15:00,83,2,0,20902,251.83
2025-01-03,2025-01-03 17:20:00,94,3,0,31781,338.1
2025-01-03,2025-01-03 17:25:00,96,5,0,20907,217.78
2025-01-03,2025-01-03 17:30:00,86,3,0,23438,272.53
2025-01-03,2025-01-03 17:35:00,84,6,0,22649,269.63
2025-01-03,2025-01-03 17:40:00,78,2,0,18534,237.62
2025-01-03,2025-01-03 17:45:00,83,6,0,18909,227.82
2025-01-03,2025-01-03 17:50:00,76,1,0,19823,260.83
2025-01-03,2025-01-03 17:55:00,72,4,0,20092,279.06
2025-01-03,2025-01-03 18:00:00,74,2,0,19115,258.31
2025-01-03,2025-01-03 18:05:00,83,4,0,24131,290.73
2025-01-03,2025-01-03 18:10:00,70,5,0,19302,275.74
2025-01-03,2025-01-03 18:15:00,85,2,0,22662,266.61
2025-01-03,2025-01-03 18:20:00,80,3,0,19567,244.59
2025-01-03,2025-01-03 18:25:00,68,2,0,19799,291.16
2025-01-03,2025-01-03 18:30:00,87,3,0,20398,234.46
2025-01-03,2025-01-03 18:35:00,64,1,0,16418,256.53
2025-01-03,2025-01-03 18:40:00,67,3,0,15719,234.61
2025-01-03,2025-01-03 18:45:00,78,3,0,17623,225.94
2025-01-03,2025-01-03 18:50:00,60,2,0,16116,268.6
2025-01-03,2025-01-03 18:55:00,60,6,0,8548,142.47
2025-01-03,2025-01-03 19:00:00,59,2,0,13528,229.29
2025-01-03,2025-01-03 19:05:00,51,3,0,12813,251.24
2025-01-03,2025-01-03 19:10:00,57,1,0,14059,246.65
2025-01-03,2025-01-03 19:15:00,50,6,0,14664,293.28
2025-01-03,2025-01-03 19:20:00,67,2,0,16799,250.73
2025-01-03,2025-01-03 19:25:00,49,1,0,10949,223.45
2025-01-03,2025-01-03 19:30:00,69,1,0,16514,239.33
2025-01-03,2025-01-03 19:35:00,54,0,0,11393,210.98
2025-01-03,2025-01-03 19:40:00,68,1,0,14120,207.65
2025-01-03,2025-01-03 19:45:00,65,0,0,17816,274.09
2025-01-03,2025-01-03 19:50:00,70,3,0,17508,250.11
2025-01-03,2025-01-03 19:55:00,39,2,0,10443,267.77
2025-01-03,2025-01-03 20:00:00,43,2,0,11632,270.51
2025-01-03,2025-01-03 20:05:00,62,1,0,15400,248.39
2025-01-03,2025-01-03 20:10:00,47,4,0,10661,226.83
2025-01-03,2025-01-03 20:15:00,41,0,0,8066,196.73
2025-01-03,2025-01-03 20:20:00,41,1,0,7044,171.8
2025-01-03,2025-01-03 20:25:00,39,0,0,9134,234.21
2025-01-03,2025-01-03 20:30:00,55,2,0,17050,310.0
2025-01-03,2025-01-03 20:35:00,46,2,0,13074,284.22
2025-01-03,2025-01-03 20:40:00,41,2,0,10729,261.68
2025-01-03,2025-01-03 20:45:00,46,2,0,12641,274.8
2025-01-03,2025-01-03 20:50:00,40,0,0,10744,268.6
2025-01-03,2025-01-03 20:55:00,43,4,0,7999,186.02
2025-01-03,2025-01-03 21:00:00,30,1,0,7888,262.93
2025-01-03,2025-01-03 21:05:00,25,1,0,5291,211.64
2025-01-03,2025-01-03 21:10:00,43,0,0,11699,272.07
2025-01-03,2025-01-03 21:15:00,42,1,0,10578,251.86
2025-01-03,2025-01-03 21:20:00,28,1,0,8513,304.04
2025-01-03,2025-01-03 21:25:00,44,1,0,12134,275.77
2025-01-03,2025-01-03 21:30:00,31,1,0,7127,229.9
2025-01-03,2025-01-03 21:35:00,38,0,0,8608,226.53
2025-01-03,2025-01-03 21:40:00,39,0,0,10137,259.92
2025-01-03,2025-01-03 21:45:00,36,1,0,10749,298.58
2025-01-03,2025-01-03 21:50:00,28,1,0,5876,209.86
2025-01-03,2025-01-03 21:55:00,36,2,0,11308,314.11
2025-01-03,2025-01-03 22:00:00,27,0,0,7926,293.56
2025-01-03,2025-01-03 22:05:00,28,2,0,6378,227.79
2025-01-03,2025-01-03 22:10:00,20,0,0,6212,310.6
